subjectId,method,retainedDirections,barycentricFallbackCount,status,message,meanAIRM,medianAIRM,stdAIRM,iqrAIRM,meanDeterminantError,meanAnisotropyError,meanOrientationErrorDeg,orientationValidCount,orientationValidProportion,targetITDMode,reconstructedITDMode,cueExtractionMode,LSDdB,ILDErrorDb,perceptualStatus,lateralRMSErrorDeg,localPolarRMSErrorDeg,quadrantErrorPercent,perceptualTrials,selfLateralRMSErrorDeg,selfLocalPolarRMSErrorDeg,selfQuadrantErrorPercent,selfPerceptualTrials,relativeLateralRMSErrorDeg,relativeLocalPolarRMSErrorDeg,relativeQuadrantErrorPercentagePoints,perceptualReferenceConvention
32,OBTA_SH,100,NaN,completed,,0.973678416949592,0.980098119393898,0.481980578112739,0.768742106183459,0.772361862280909,0.609835671708511,18.966469829652,790,0.996216897856242,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,5.09958236003953,1.42554275428887,completed,16.0615390914152,39.3364952622199,13.4245993844848,50,14.2562745095566,37.2177530414192,5.89488636363636,50,1.80526458185861,2.11874222080067,7.52971302084841,absolute_and_relative_to_dense_self
32,PC_SH,100,NaN,completed,,1.11931097287687,0.965780265512267,0.563835958493722,0.736412545533439,0.719058441494937,0.633521678907628,25.5054848941037,789,0.994955863808323,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,8.12181936180558,1.94626559032622,completed,17.2664057216868,42.8499918456434,18.9726319783712,50,14.2562745095566,37.2177530414192,5.89488636363636,50,3.01013121213022,5.63223880422426,13.0777456147348,absolute_and_relative_to_dense_self
32,SUpDEq_SH,100,NaN,completed,,0.925831955420989,0.792312768803754,0.509104331587677,0.682670847692771,0.727202680147708,0.53115906933063,18.4636587930818,784,0.988650693568726,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,7.12101369853964,1.5724059792831,completed,15.3833190850496,41.1264504405809,18.1193821450388,300,14.3024271839902,37.0262794967394,5.91160321442857,300,1.08089190105942,4.10017094384151,12.2077789306103,absolute_and_relative_to_dense_self
32,SUpDEq_Lim_SH,100,NaN,completed,,0.839727695663897,0.755585207490095,0.402009765118076,0.549237402989819,0.684316945799298,0.548606999956281,15.9904553774539,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,7.12760497229796,1.59631252567134,completed,15.1611025258726,42.0833114256624,18.8277879704468,50,14.2562745095566,37.2177530414192,5.89488636363636,50,0.904828016315944,4.86555838424326,12.9329016068104,absolute_and_relative_to_dense_self
32,SUpDEq_AP_SH,100,NaN,completed,,1.06958314495259,0.96197205781816,0.56220122695201,0.7486810399256,0.694397428510814,0.60918800772165,23.5972706258436,788,0.993694829760404,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,8.09120042572836,2.00749929033066,completed,16.7003652902225,42.8265400752892,19.0339572947042,50,14.2562745095566,37.2177530414192,5.89488636363636,50,2.44409078066584,5.60878703387,13.1390709310678,absolute_and_relative_to_dense_self
32,SUpDEq_Lim_AP_SH,100,NaN,completed,,0.963972887712966,0.846666181189129,0.48023248143577,0.68312792488419,0.647421299548685,0.673862930638243,20.2729553574347,782,0.986128625472888,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,8.09483687748886,2.01407437124398,completed,16.9130900341431,43.2267920859718,19.115997307606,50,14.2562745095566,37.2177530414192,5.89488636363636,50,2.6568155245865,6.00903904455264,13.2211109439697,absolute_and_relative_to_dense_self
32,SUpDEq_NN,100,NaN,completed,,0.49160625272437,0.439630553339095,0.288358254846455,0.370135562989519,0.319543877792763,0.295271397390055,9.30581771727994,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,4.78088478104371,0.910091503003865,completed,14.3472455529379,37.6851502613824,10.3659240447882,50,14.2562745095566,37.2177530414192,5.89488636363636,50,0.0909710433813196,0.46739721996321,4.47103768115182,absolute_and_relative_to_dense_self
32,SUpDEq_MCA,100,NaN,completed,,1.15293686542371,0.888414521643859,0.733454834908884,1.03259967272006,0.979813653759542,0.586724216902664,22.0787170583068,786,0.991172761664565,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,6.22614461181737,1.32589974439587,completed,15.3220549721238,38.5109477890661,13.9883917554042,300,14.3024271839902,37.0262794967394,5.91160321442857,300,1.01962778813365,1.48466829232676,8.07678854097566,absolute_and_relative_to_dense_self
32,SUpDEq_NN_MCA_6dB,100,NaN,completed,,0.384254901804808,0.299795995918212,0.258482615477273,0.274782004902858,0.249760043083714,0.262036197495728,7.28001475671143,789,0.994955863808323,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,3.5369379211366,0.593317627421382,completed,14.2257955465537,37.9332565671201,7.97100115921762,300,14.3024271839902,37.0262794967394,5.91160321442857,300,-0.0766316374364848,0.906977070380712,2.05939794478905,absolute_and_relative_to_dense_self
32,SUpDEq_Bary_MCA_6dB,100,0,completed,,0.488460078235896,0.362704317985428,0.388729009096405,0.405550961032366,0.290355666527015,0.33694955036528,9.23698704956397,788,0.993694829760404,barumerli_maxiacce,barumerli_maxiacce,barumerli2023_pge_ild_maxiacce,3.52238659162577,0.761631044415215,completed,14.44174179932,39.1067895937639,8.81275241381155,300,14.3024271839902,37.0262794967394,5.91160321442857,300,0.139314615329813,2.08051009702452,2.90114919938298,absolute_and_relative_to_dense_self
