subject,method,retainedDirections,LatAz0El0,LatAz0El0_nearestAzDeg,LatAz0El0_nearestElDeg,LatAz0El0_nearestAngularErrorDeg,LatAz45El0,LatAz45El0_nearestAzDeg,LatAz45El0_nearestElDeg,LatAz45El0_nearestAngularErrorDeg,LatAz90El0,LatAz90El0_nearestAzDeg,LatAz90El0_nearestElDeg,LatAz90El0_nearestAngularErrorDeg,VertAz0El0,VertAz0El0_nearestAzDeg,VertAz0El0_nearestElDeg,VertAz0El0_nearestAngularErrorDeg,VertAz0El45,VertAz0El45_nearestAzDeg,VertAz0El45_nearestElDeg,VertAz0El45_nearestAngularErrorDeg
0068,RANF,19,1.7390775854525542,0.0,0.0,0.0,3.0836468471037786,45.0,0.0,0.0,5.474562977628768,90.0,0.0,0.0,4.703192930312847,0.0,0.0,0.0,7.04952580491656,0.0,45.0,0.0
0071,RANF,19,1.6778153705716392,0.0,0.0,0.0,2.5007339792515606,45.0,0.0,0.0,7.998522040397496,90.0,0.0,0.0,4.849592481291483,0.0,0.0,0.0,7.5983093759298574,0.0,45.0,0.0
0073,RANF,19,1.8816928895000058,0.0,0.0,0.0,3.3027964807731958,45.0,0.0,0.0,6.290747110862669,90.0,0.0,0.0,4.238967297111815,0.0,0.0,0.0,6.791288316638836,0.0,45.0,0.0
0078,RANF,19,1.7968520704178945,0.0,0.0,0.0,2.845316659758917,45.0,0.0,0.0,6.087637775944492,90.0,0.0,0.0,3.7802286943759484,0.0,0.0,0.0,4.840510631075749,0.0,45.0,0.0
0080,RANF,19,1.4834775551104196,0.0,0.0,0.0,2.737622585670193,45.0,0.0,0.0,6.971587837186971,90.0,0.0,0.0,4.420159837057247,0.0,0.0,0.0,5.159904968162509,0.0,45.0,0.0
0082,RANF,19,2.029532684791727,0.0,0.0,0.0,3.2905878466450673,45.0,0.0,0.0,6.559624513118614,90.0,0.0,0.0,3.6907624889207047,0.0,0.0,0.0,8.10822750342595,0.0,45.0,0.0
0083,RANF,19,1.6918350497227055,0.0,0.0,0.0,2.6544480875516174,45.0,0.0,0.0,7.012364826565748,90.0,0.0,0.0,4.419311206343138,0.0,0.0,0.0,9.459630185254644,0.0,45.0,0.0
0088,RANF,19,1.570267719856533,0.0,0.0,0.0,3.609755537066084,45.0,0.0,0.0,8.293897138695677,90.0,0.0,0.0,3.697709722122512,0.0,0.0,0.0,5.45960356336824,0.0,45.0,0.0
0089,RANF,19,1.7683916798273984,0.0,0.0,0.0,2.5608052630186675,45.0,0.0,0.0,9.139588190346167,90.0,0.0,0.0,4.70110472323762,0.0,0.0,0.0,5.826757041671179,0.0,45.0,0.0
0100,RANF,19,1.4805557127904039,0.0,0.0,0.0,2.955181770157972,45.0,0.0,0.0,9.423559876216505,90.0,0.0,0.0,5.302129367578848,0.0,0.0,0.0,7.486150477375857,0.0,45.0,0.0
0104,RANF,19,1.8686471628992112,0.0,0.0,0.0,2.662809079515198,45.0,0.0,0.0,9.723727197188039,90.0,0.0,0.0,4.825697909598105,0.0,0.0,0.0,8.575904205323251,0.0,45.0,0.0
0116,RANF,19,2.006363851581587,0.0,0.0,0.0,2.7060701135229506,45.0,0.0,0.0,10.997212461618053,90.0,0.0,0.0,4.05746601044212,0.0,0.0,0.0,5.5926601233837525,0.0,45.0,0.0
0118,RANF,19,1.520177255408695,0.0,0.0,0.0,3.653446279750493,45.0,0.0,0.0,7.683030348326848,90.0,0.0,0.0,3.9622829781276634,0.0,0.0,0.0,8.951999523086833,0.0,45.0,0.0
0128,RANF,19,1.5038789211739676,0.0,0.0,0.0,2.824848599360933,45.0,0.0,0.0,6.904545076706579,90.0,0.0,0.0,6.098656318709951,0.0,0.0,0.0,6.203883080419249,0.0,45.0,0.0
0141,RANF,19,2.2685463171963174,0.0,0.0,0.0,2.271575251003392,45.0,0.0,0.0,5.34501762098225,90.0,0.0,0.0,3.4185045679131516,0.0,0.0,0.0,5.251308373140955,0.0,45.0,0.0
0143,RANF,19,1.5187787150663155,0.0,0.0,0.0,3.011987385328647,45.0,0.0,0.0,7.139503333725664,90.0,0.0,0.0,3.809220101067739,0.0,0.0,0.0,7.482576085968136,0.0,45.0,0.0
0148,RANF,19,1.8078594875371485,0.0,0.0,0.0,2.791921244053086,45.0,0.0,0.0,8.79587618869631,90.0,0.0,0.0,5.511615490256773,0.0,0.0,0.0,8.123785146332658,0.0,45.0,0.0
0149,RANF,19,1.6530557733391293,0.0,0.0,0.0,3.0580166651148692,45.0,0.0,0.0,4.590497212123821,90.0,0.0,0.0,5.667573879985961,0.0,0.0,0.0,6.432864360797127,0.0,45.0,0.0
0152,RANF,19,2.325446316439749,0.0,0.0,0.0,2.810541744891697,45.0,0.0,0.0,5.82936123986272,90.0,0.0,0.0,3.647403911514198,0.0,0.0,0.0,7.27933999620462,0.0,45.0,0.0
0166,RANF,19,1.9552085394249785,0.0,0.0,0.0,2.849281969670473,45.0,0.0,0.0,6.5305925054639,90.0,0.0,0.0,3.776916701179823,0.0,0.0,0.0,5.852637985488257,0.0,45.0,0.0
0168,RANF,19,1.6690399371002853,0.0,0.0,0.0,3.041346876342073,45.0,0.0,0.0,4.724521635740395,90.0,0.0,0.0,3.924848011022163,0.0,0.0,0.0,5.500977142633851,0.0,45.0,0.0
0169,RANF,19,1.7476339922678534,0.0,0.0,0.0,2.953405472410944,45.0,0.0,0.0,3.372161572950185,90.0,0.0,0.0,4.896269487632601,0.0,0.0,0.0,5.257563412082601,0.0,45.0,0.0
0172,RANF,19,1.8156389810732965,0.0,0.0,0.0,3.263231110474575,45.0,0.0,0.0,7.962773088578546,90.0,0.0,0.0,5.248426017327126,0.0,0.0,0.0,8.071367767080357,0.0,45.0,0.0
0173,RANF,19,2.249843833531796,0.0,0.0,0.0,2.1295549953286694,45.0,0.0,0.0,4.589124927335028,90.0,0.0,0.0,4.874029720038587,0.0,0.0,0.0,6.421590104249769,0.0,45.0,0.0
0175,RANF,19,1.627199080022116,0.0,0.0,0.0,2.6091503889104395,45.0,0.0,0.0,4.9991978212879005,90.0,0.0,0.0,3.8657619556333582,0.0,0.0,0.0,5.6176348751308876,0.0,45.0,0.0
0179,RANF,19,1.6924837629465164,0.0,0.0,0.0,3.5483932077777487,45.0,0.0,0.0,5.590021913996516,90.0,0.0,0.0,6.347633210632673,0.0,0.0,0.0,7.296869293156029,0.0,45.0,0.0
0191,RANF,19,1.615184938029357,0.0,0.0,0.0,3.1663816390161914,45.0,0.0,0.0,5.514039324425248,90.0,0.0,0.0,4.554190514972941,0.0,0.0,0.0,6.542877293314566,0.0,45.0,0.0
0193,RANF,19,1.7234540378031595,0.0,0.0,0.0,3.081918761431832,45.0,0.0,0.0,7.821105624944364,90.0,0.0,0.0,5.046641309487437,0.0,0.0,0.0,7.412878539391071,0.0,45.0,0.0
0196,RANF,19,1.7123223652314437,0.0,0.0,0.0,3.3925751289164845,45.0,0.0,0.0,5.498057137416209,90.0,0.0,0.0,3.560552867289532,0.0,0.0,0.0,6.326305261243891,0.0,45.0,0.0
0198,RANF,19,1.6725905066517308,0.0,0.0,0.0,2.755737980991523,45.0,0.0,0.0,8.147852372427144,90.0,0.0,0.0,5.056075511873214,0.0,0.0,0.0,6.174943510886046,0.0,45.0,0.0
0200,RANF,19,1.6504730174869697,0.0,0.0,0.0,3.278017088273532,45.0,0.0,0.0,6.909406725117072,90.0,0.0,0.0,4.092534786210581,0.0,0.0,0.0,5.681289953724432,0.0,45.0,0.0
0010,RANF,5,1.828991974407164,0.0,0.0,0.0,2.668474355100252,45.0,0.0,0.0,8.250400404045434,90.0,0.0,0.0,3.1624011086966597,0.0,0.0,0.0,6.540485770223815,0.0,45.0,0.0
0022,RANF,5,1.7260135738119544,0.0,0.0,0.0,2.9830419558804238,45.0,0.0,0.0,8.582838028356694,90.0,0.0,0.0,5.372059502365905,0.0,0.0,0.0,7.9632885695079265,0.0,45.0,0.0
0026,RANF,5,1.7804063228925562,0.0,0.0,0.0,2.524851072457342,45.0,0.0,0.0,9.916089765655009,90.0,0.0,0.0,4.09611915764665,0.0,0.0,0.0,9.30236857329578,0.0,45.0,0.0
0030,RANF,5,1.6134273780831314,0.0,0.0,0.0,3.2795554585109525,45.0,0.0,0.0,8.63429036704108,90.0,0.0,0.0,4.476691964903772,0.0,0.0,0.0,7.220833999236586,0.0,45.0,0.0
0032,RANF,5,1.8455159266582595,0.0,0.0,0.0,2.899091072567307,45.0,0.0,0.0,7.24372877438079,90.0,0.0,0.0,4.850795828782751,0.0,0.0,0.0,8.184711817351037,0.0,45.0,0.0
0033,RANF,5,1.8894466700286667,0.0,0.0,0.0,2.6718537708652272,45.0,0.0,0.0,9.066080125794725,90.0,0.0,0.0,4.7611468960178085,0.0,0.0,0.0,7.225741811279642,0.0,45.0,0.0
0037,RANF,5,1.9425932970041817,0.0,0.0,0.0,2.8236604927905384,45.0,0.0,0.0,6.44379347432424,90.0,0.0,0.0,5.23361481299963,0.0,0.0,0.0,10.823194777972589,0.0,45.0,0.0
0040,RANF,5,2.0301444076159187,0.0,0.0,0.0,2.748930404831336,45.0,0.0,0.0,9.994325497962764,90.0,0.0,0.0,4.928323712345293,0.0,0.0,0.0,8.150263291633161,0.0,45.0,0.0
0048,RANF,5,1.7657877463759024,0.0,0.0,0.0,2.5062702014965366,45.0,0.0,0.0,7.780246606646326,90.0,0.0,0.0,4.527753543894308,0.0,0.0,0.0,7.666595667420638,0.0,45.0,0.0
0059,RANF,5,2.0439011346642686,0.0,0.0,0.0,3.0067486094136555,45.0,0.0,0.0,7.018339942572478,90.0,0.0,0.0,5.677267302440207,0.0,0.0,0.0,6.470258007474858,0.0,45.0,0.0
0068,RANF,5,2.121973911521737,0.0,0.0,0.0,2.4042144268723984,45.0,0.0,0.0,7.555025842765798,90.0,0.0,0.0,3.991038682825559,0.0,0.0,0.0,5.319463338085748,0.0,45.0,0.0
0071,RANF,5,1.4647356875873867,0.0,0.0,0.0,3.3396598007070275,45.0,0.0,0.0,8.589246024746002,90.0,0.0,0.0,4.306219788762706,0.0,0.0,0.0,7.847953848552983,0.0,45.0,0.0
0073,RANF,5,1.9235681853879354,0.0,0.0,0.0,2.933905043709211,45.0,0.0,0.0,8.074955106362005,90.0,0.0,0.0,4.420549595016365,0.0,0.0,0.0,6.612600938178986,0.0,45.0,0.0
0078,RANF,5,1.9132075434216724,0.0,0.0,0.0,2.7075530624528406,45.0,0.0,0.0,7.285104070966458,90.0,0.0,0.0,4.467265084247733,0.0,0.0,0.0,5.068162604718405,0.0,45.0,0.0
0080,RANF,5,2.058123759668201,0.0,0.0,0.0,2.36094115686662,45.0,0.0,0.0,5.969317084211797,90.0,0.0,0.0,4.73554718123622,0.0,0.0,0.0,7.43585828326832,0.0,45.0,0.0
0082,RANF,5,2.0456055322963365,0.0,0.0,0.0,3.1386884118448513,45.0,0.0,0.0,8.153829613245291,90.0,0.0,0.0,3.8737109440740585,0.0,0.0,0.0,7.444864509252068,0.0,45.0,0.0
0083,RANF,5,1.842719302146532,0.0,0.0,0.0,3.3862128945906482,45.0,0.0,0.0,9.468050848893593,90.0,0.0,0.0,4.3409681466216,0.0,0.0,0.0,7.505822977305013,0.0,45.0,0.0
0088,RANF,5,1.4622600653702413,0.0,0.0,0.0,3.1891966870843556,45.0,0.0,0.0,6.769941509625469,90.0,0.0,0.0,4.135605610932942,0.0,0.0,0.0,5.8849614942584205,0.0,45.0,0.0
0089,RANF,5,1.7787048846141742,0.0,0.0,0.0,2.858775333551403,45.0,0.0,0.0,9.27382760499315,90.0,0.0,0.0,4.827011827101954,0.0,0.0,0.0,9.538183151927681,0.0,45.0,0.0
0100,RANF,5,1.6533383363203837,0.0,0.0,0.0,3.4905772756213493,45.0,0.0,0.0,7.760583951930168,90.0,0.0,0.0,5.143342183352337,0.0,0.0,0.0,8.053830987145169,0.0,45.0,0.0
0104,RANF,5,1.8629313744351526,0.0,0.0,0.0,3.0345947517675596,45.0,0.0,0.0,7.865934124661549,90.0,0.0,0.0,5.68764178673561,0.0,0.0,0.0,7.9589812924353085,0.0,45.0,0.0
0116,RANF,5,1.7427999776023173,0.0,0.0,0.0,3.0128371664481643,45.0,0.0,0.0,8.567746166623804,90.0,0.0,0.0,4.931900104992669,0.0,0.0,0.0,5.862491883076756,0.0,45.0,0.0
0118,RANF,5,1.5574902187238269,0.0,0.0,0.0,3.4816698380548896,45.0,0.0,0.0,7.747563613859074,90.0,0.0,0.0,4.952151752000494,0.0,0.0,0.0,9.333397960748204,0.0,45.0,0.0
0128,RANF,5,1.5031885353868972,0.0,0.0,0.0,3.2156471510243407,45.0,0.0,0.0,9.793128743988287,90.0,0.0,0.0,4.062107595896024,0.0,0.0,0.0,6.951715777378046,0.0,45.0,0.0
0141,RANF,5,1.9192989960184763,0.0,0.0,0.0,3.054504431673294,45.0,0.0,0.0,4.445100854326557,90.0,0.0,0.0,4.357520240141839,0.0,0.0,0.0,6.722402136443802,0.0,45.0,0.0
0143,RANF,5,2.104520661019019,0.0,0.0,0.0,2.348878087964462,45.0,0.0,0.0,6.742002372208365,90.0,0.0,0.0,6.139662927528512,0.0,0.0,0.0,5.29125331014399,0.0,45.0,0.0
0148,RANF,5,2.225914784648291,0.0,0.0,0.0,2.4974845267184276,45.0,0.0,0.0,7.8929443906567105,90.0,0.0,0.0,4.37432164524771,0.0,0.0,0.0,7.234692474536583,0.0,45.0,0.0
0149,RANF,5,1.721259870430014,0.0,0.0,0.0,2.4735586028539296,45.0,0.0,0.0,5.935381395866953,90.0,0.0,0.0,5.5716932272582245,0.0,0.0,0.0,6.430711857620239,0.0,45.0,0.0
0152,RANF,5,1.681987230340646,0.0,0.0,0.0,3.361407277839688,45.0,0.0,0.0,11.387534115200882,90.0,0.0,0.0,3.8117131707870526,0.0,0.0,0.0,7.216289313149176,0.0,45.0,0.0
0166,RANF,5,1.859202249446467,0.0,0.0,0.0,3.052505722340074,45.0,0.0,0.0,6.252697734762888,90.0,0.0,0.0,4.685279967229354,0.0,0.0,0.0,6.103044480520704,0.0,45.0,0.0
0168,RANF,5,1.634809958957659,0.0,0.0,0.0,2.4830591905309944,45.0,0.0,0.0,6.430983135226339,90.0,0.0,0.0,4.178307759198803,0.0,0.0,0.0,5.825823675039969,0.0,45.0,0.0
0169,RANF,5,2.222576597716625,0.0,0.0,0.0,2.0840724408111297,45.0,0.0,0.0,4.71506518331705,90.0,0.0,0.0,3.7723889497687906,0.0,0.0,0.0,5.763177436133355,0.0,45.0,0.0
0172,RANF,5,2.7870280963577696,0.0,0.0,0.0,2.319785530711903,45.0,0.0,0.0,10.72479000431303,90.0,0.0,0.0,5.070260116632531,0.0,0.0,0.0,7.2599236148947215,0.0,45.0,0.0
0173,RANF,5,1.8242471740580446,0.0,0.0,0.0,2.8945937587516544,45.0,0.0,0.0,5.744100088899767,90.0,0.0,0.0,4.524842050308954,0.0,0.0,0.0,9.342697754209786,0.0,45.0,0.0
0175,RANF,5,2.1223128968516756,0.0,0.0,0.0,2.8616099169274207,45.0,0.0,0.0,6.250225119252215,90.0,0.0,0.0,3.4822938916314716,0.0,0.0,0.0,4.877096502609463,0.0,45.0,0.0
0179,RANF,5,2.1060343766354688,0.0,0.0,0.0,3.5499042290643805,45.0,0.0,0.0,8.539690314624389,90.0,0.0,0.0,4.124504821687806,0.0,0.0,0.0,9.457791508253184,0.0,45.0,0.0
0191,RANF,5,1.6909414410651469,0.0,0.0,0.0,3.377067044339117,45.0,0.0,0.0,7.882668707733797,90.0,0.0,0.0,4.191152934592668,0.0,0.0,0.0,6.588272365525264,0.0,45.0,0.0
0193,RANF,5,1.7323210719072961,0.0,0.0,0.0,3.3749465304543675,45.0,0.0,0.0,8.396469428669315,90.0,0.0,0.0,4.36446467309778,0.0,0.0,0.0,7.995383888985571,0.0,45.0,0.0
0196,RANF,5,2.1814527547570943,0.0,0.0,0.0,2.7717323548133,45.0,0.0,0.0,5.518013059267141,90.0,0.0,0.0,3.583700085193402,0.0,0.0,0.0,6.291160230562567,0.0,45.0,0.0
0198,RANF,5,1.6172048800449712,0.0,0.0,0.0,3.27380451847351,45.0,0.0,0.0,7.325285365121837,90.0,0.0,0.0,5.59551185978373,0.0,0.0,0.0,11.623731609503475,0.0,45.0,0.0
0200,RANF,5,2.2705886458445277,0.0,0.0,0.0,2.5402698502799455,45.0,0.0,0.0,7.1018808764707275,90.0,0.0,0.0,4.671414722308428,0.0,0.0,0.0,7.089572920282179,0.0,45.0,0.0
0010,FSP-AE,19,1.6560648289724682,0.0,0.0,0.0,3.4336563444020234,45.0,0.0,0.0,8.528681321376052,90.0,0.0,0.0,3.8196279258622567,0.0,0.0,0.0,6.215467389270573,0.0,45.0,0.0
0022,FSP-AE,19,1.7350884076643671,0.0,0.0,0.0,3.154685797564064,45.0,0.0,0.0,10.141941730920893,90.0,0.0,0.0,5.000968862540861,0.0,0.0,0.0,8.032633694996584,0.0,45.0,0.0
0026,FSP-AE,19,1.8131666350833684,0.0,0.0,0.0,3.2775085356017546,45.0,0.0,0.0,10.343906369961422,90.0,0.0,0.0,5.668676574077067,0.0,0.0,0.0,9.60552145320614,0.0,45.0,0.0
0030,FSP-AE,19,1.821991761773422,0.0,0.0,0.0,3.557512325821823,45.0,0.0,0.0,5.7591084424795165,90.0,0.0,0.0,3.849371804495025,0.0,0.0,0.0,7.185639066593935,0.0,45.0,0.0
0032,FSP-AE,19,1.8428400862864294,0.0,0.0,0.0,3.297081197698287,45.0,0.0,0.0,9.77385242268636,90.0,0.0,0.0,3.902067977328287,0.0,0.0,0.0,5.663507122063797,0.0,45.0,0.0
0033,FSP-AE,19,1.8333249539684493,0.0,0.0,0.0,2.9228114300227332,45.0,0.0,0.0,5.779832594526274,90.0,0.0,0.0,5.338050845116563,0.0,0.0,0.0,7.137931755119233,0.0,45.0,0.0
0037,FSP-AE,19,1.872488672875882,0.0,0.0,0.0,3.029914494472488,45.0,0.0,0.0,6.600353171342812,90.0,0.0,0.0,4.703892532439254,0.0,0.0,0.0,6.7657667018623435,0.0,45.0,0.0
0040,FSP-AE,19,1.753068944215623,0.0,0.0,0.0,3.407478798416632,45.0,0.0,0.0,8.278557683534451,90.0,0.0,0.0,5.624875398625238,0.0,0.0,0.0,6.228118855856757,0.0,45.0,0.0
0048,FSP-AE,19,1.731388044510808,0.0,0.0,0.0,2.7634050314995595,45.0,0.0,0.0,8.073783712350002,90.0,0.0,0.0,5.7940466369535395,0.0,0.0,0.0,4.821918432480228,0.0,45.0,0.0
0059,FSP-AE,19,1.6843690934292619,0.0,0.0,0.0,3.699187655623469,45.0,0.0,0.0,8.417264326865478,90.0,0.0,0.0,4.014881257728489,0.0,0.0,0.0,6.821675511106529,0.0,45.0,0.0
0068,FSP-AE,19,1.78528949765422,0.0,0.0,0.0,3.2856211426541986,45.0,0.0,0.0,6.964125890371232,90.0,0.0,0.0,4.679135051368337,0.0,0.0,0.0,6.959772102717821,0.0,45.0,0.0
0071,FSP-AE,19,1.638991678394487,0.0,0.0,0.0,3.0678959209256105,45.0,0.0,0.0,7.710220117113757,90.0,0.0,0.0,4.504200761000254,0.0,0.0,0.0,7.19141415095344,0.0,45.0,0.0
0073,FSP-AE,19,1.7949412755967724,0.0,0.0,0.0,3.722608117908971,45.0,0.0,0.0,9.293777175640455,90.0,0.0,0.0,4.768370851658401,0.0,0.0,0.0,7.459208831391026,0.0,45.0,0.0
0078,FSP-AE,19,1.688890540411107,0.0,0.0,0.0,3.6335511510177865,45.0,0.0,0.0,7.5798394866210375,90.0,0.0,0.0,4.0292809812889425,0.0,0.0,0.0,4.984701826055569,0.0,45.0,0.0
0080,FSP-AE,19,1.7285490534137362,0.0,0.0,0.0,2.8818635669967567,45.0,0.0,0.0,5.960402726894119,90.0,0.0,0.0,4.576321592700297,0.0,0.0,0.0,5.932618524799521,0.0,45.0,0.0
0082,FSP-AE,19,1.723157768105993,0.0,0.0,0.0,4.011380130897403,45.0,0.0,0.0,7.35328028276441,90.0,0.0,0.0,5.3217859003470265,0.0,0.0,0.0,7.7525243850343974,0.0,45.0,0.0
0083,FSP-AE,19,1.8345296666028559,0.0,0.0,0.0,3.561471768692588,45.0,0.0,0.0,9.272546426310862,90.0,0.0,0.0,5.231933647972302,0.0,0.0,0.0,8.701655228093179,0.0,45.0,0.0
0088,FSP-AE,19,1.8560779732547887,0.0,0.0,0.0,3.023639540358126,45.0,0.0,0.0,8.250742252766752,90.0,0.0,0.0,4.339511074276177,0.0,0.0,0.0,5.479264283513713,0.0,45.0,0.0
0089,FSP-AE,19,1.6216868651521765,0.0,0.0,0.0,3.6082316829185923,45.0,0.0,0.0,7.7251492673026885,90.0,0.0,0.0,4.413163691494746,0.0,0.0,0.0,6.0114489083316105,0.0,45.0,0.0
0100,FSP-AE,19,1.7299885589128101,0.0,0.0,0.0,3.839472721887397,45.0,0.0,0.0,10.111281073122585,90.0,0.0,0.0,4.976115704469884,0.0,0.0,0.0,9.893705193030184,0.0,45.0,0.0
0104,FSP-AE,19,1.694462830562279,0.0,0.0,0.0,3.470630236066779,45.0,0.0,0.0,9.531258798544517,90.0,0.0,0.0,5.720942342935261,0.0,0.0,0.0,8.468595771443734,0.0,45.0,0.0
0116,FSP-AE,19,1.7871168966029995,0.0,0.0,0.0,3.5094441684343614,45.0,0.0,0.0,9.397755834344954,90.0,0.0,0.0,3.6248638411870466,0.0,0.0,0.0,4.412565081182298,0.0,45.0,0.0
0118,FSP-AE,19,1.8638557028384501,0.0,0.0,0.0,3.486626781890716,45.0,0.0,0.0,11.071174093112571,90.0,0.0,0.0,4.398541348665284,0.0,0.0,0.0,7.9918121525364025,0.0,45.0,0.0
0128,FSP-AE,19,1.6994727682474644,0.0,0.0,0.0,3.278321294591279,45.0,0.0,0.0,8.10816135854306,90.0,0.0,0.0,4.679761332136109,0.0,0.0,0.0,6.124829379954877,0.0,45.0,0.0
0141,FSP-AE,19,1.8385653827046318,0.0,0.0,0.0,2.8016695833554692,45.0,0.0,0.0,4.909656953324571,90.0,0.0,0.0,3.818424297900276,0.0,0.0,0.0,5.209773690423948,0.0,45.0,0.0
0143,FSP-AE,19,1.8696413606282656,0.0,0.0,0.0,2.6710131968473103,45.0,0.0,0.0,6.846824163513686,90.0,0.0,0.0,3.6954984264759125,0.0,0.0,0.0,6.530561158324071,0.0,45.0,0.0
0148,FSP-AE,19,1.8067568279455408,0.0,0.0,0.0,3.7223176332881622,45.0,0.0,0.0,8.731023097471834,90.0,0.0,0.0,5.980327726584135,0.0,0.0,0.0,9.695510080416021,0.0,45.0,0.0
0149,FSP-AE,19,1.5699937424220152,0.0,0.0,0.0,3.185448649057429,45.0,0.0,0.0,5.522753826658782,90.0,0.0,0.0,5.624421961445991,0.0,0.0,0.0,6.493212511282635,0.0,45.0,0.0
0152,FSP-AE,19,1.91991426939279,0.0,0.0,0.0,3.4718667280039432,45.0,0.0,0.0,7.83340855470357,90.0,0.0,0.0,4.520338607295231,0.0,0.0,0.0,7.179525599473397,0.0,45.0,0.0
0166,FSP-AE,19,2.1026566572375103,0.0,0.0,0.0,2.7676221750807515,45.0,0.0,0.0,7.097745573882584,90.0,0.0,0.0,4.379618907802468,0.0,0.0,0.0,7.0440482475483845,0.0,45.0,0.0
0168,FSP-AE,19,1.6850600719021884,0.0,0.0,0.0,2.8862433469503888,45.0,0.0,0.0,5.380993570900392,90.0,0.0,0.0,4.675970265480051,0.0,0.0,0.0,6.477582738325896,0.0,45.0,0.0
0169,FSP-AE,19,1.8762764841766677,0.0,0.0,0.0,2.55885740467547,45.0,0.0,0.0,5.038857520880682,90.0,0.0,0.0,4.922540996448566,0.0,0.0,0.0,4.459845212981678,0.0,45.0,0.0
0172,FSP-AE,19,1.8816042054161295,0.0,0.0,0.0,3.819956045438021,45.0,0.0,0.0,8.691190159654125,90.0,0.0,0.0,5.143164401362378,0.0,0.0,0.0,7.503565425371975,0.0,45.0,0.0
0173,FSP-AE,19,1.9086432181761777,0.0,0.0,0.0,2.8016822378895414,45.0,0.0,0.0,5.298519299718561,90.0,0.0,0.0,4.881883826815484,0.0,0.0,0.0,3.9696983491527402,0.0,45.0,0.0
0175,FSP-AE,19,1.9436796910075096,0.0,0.0,0.0,3.2919540979481314,45.0,0.0,0.0,7.312538901814653,90.0,0.0,0.0,4.212464764888222,0.0,0.0,0.0,6.0892747182441695,0.0,45.0,0.0
0179,FSP-AE,19,2.05251190593086,0.0,0.0,0.0,3.2945053523791232,45.0,0.0,0.0,8.714692804156812,90.0,0.0,0.0,4.8489584799308885,0.0,0.0,0.0,7.054182450417368,0.0,45.0,0.0
0191,FSP-AE,19,1.8581128092728498,0.0,0.0,0.0,3.523102495100984,45.0,0.0,0.0,7.232553200942101,90.0,0.0,0.0,4.415875410843432,0.0,0.0,0.0,5.433099595540054,0.0,45.0,0.0
0193,FSP-AE,19,1.8358075994544865,0.0,0.0,0.0,3.5789049713289556,45.0,0.0,0.0,7.4286779929156,90.0,0.0,0.0,5.9929486358299515,0.0,0.0,0.0,5.648573720821389,0.0,45.0,0.0
0196,FSP-AE,19,1.847235362719163,0.0,0.0,0.0,3.1053952402401173,45.0,0.0,0.0,6.113206354711424,90.0,0.0,0.0,4.787543360783766,0.0,0.0,0.0,6.120506749752803,0.0,45.0,0.0
0198,FSP-AE,19,1.5926175975721564,0.0,0.0,0.0,3.4433458565366695,45.0,0.0,0.0,7.1536132129149745,90.0,0.0,0.0,5.493382909861979,0.0,0.0,0.0,7.247498554220959,0.0,45.0,0.0
0200,FSP-AE,19,1.664570121753155,0.0,0.0,0.0,3.471440192490632,45.0,0.0,0.0,5.261031771731075,90.0,0.0,0.0,5.332398462271656,0.0,0.0,0.0,6.106226996813543,0.0,45.0,0.0
0010,FSP-AE,5,1.7716509929294297,0.0,0.0,0.0,3.147524127290689,45.0,0.0,0.0,9.511709231068489,90.0,0.0,0.0,6.397139097548083,0.0,0.0,0.0,9.104649287554405,0.0,45.0,0.0
0022,FSP-AE,5,1.6834777708500963,0.0,0.0,0.0,3.285308522032126,45.0,0.0,0.0,10.13573374005368,90.0,0.0,0.0,6.2580640101168035,0.0,0.0,0.0,9.381616305198266,0.0,45.0,0.0
0026,FSP-AE,5,1.7692008828380108,0.0,0.0,0.0,3.1768610048894925,45.0,0.0,0.0,10.189225123221018,90.0,0.0,0.0,7.366859671698987,0.0,0.0,0.0,11.132064989098316,0.0,45.0,0.0
0030,FSP-AE,5,1.7139182020498014,0.0,0.0,0.0,3.5387668060405404,45.0,0.0,0.0,9.258480780590338,90.0,0.0,0.0,7.4246163167735855,0.0,0.0,0.0,10.25574827197564,0.0,45.0,0.0
0032,FSP-AE,5,1.7563676194106528,0.0,0.0,0.0,3.377063129972404,45.0,0.0,0.0,9.589161050820337,90.0,0.0,0.0,6.483081963847225,0.0,0.0,0.0,7.636662216017806,0.0,45.0,0.0
0033,FSP-AE,5,1.83293202986816,0.0,0.0,0.0,3.08949082970827,45.0,0.0,0.0,8.050370949750896,90.0,0.0,0.0,6.807285823271885,0.0,0.0,0.0,8.927940574900608,0.0,45.0,0.0
0037,FSP-AE,5,1.7929915435484973,0.0,0.0,0.0,2.9871687646179996,45.0,0.0,0.0,7.455400938342518,90.0,0.0,0.0,6.511840067453548,0.0,0.0,0.0,9.139591549328344,0.0,45.0,0.0
0040,FSP-AE,5,1.7310165720036452,0.0,0.0,0.0,3.3113238429670977,45.0,0.0,0.0,11.80037699484799,90.0,0.0,0.0,6.460584486823323,0.0,0.0,0.0,9.445884602870334,0.0,45.0,0.0
0048,FSP-AE,5,1.764505345961279,0.0,0.0,0.0,3.0617223600066885,45.0,0.0,0.0,9.638692260978212,90.0,0.0,0.0,7.451049290317898,0.0,0.0,0.0,7.057917916116685,0.0,45.0,0.0
